SMILES,Score,PriorLogP,CMET_score,EGFR_score,DELTA
CC1CC(F)CN(c2nocc2F)C(=O)OC1CN(C)C,18.21,-67.59,7.4995202853464615,5.071987879087285,-2.4275324062591768
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CNC1CNCOC1,20.87,-96.74,7.660187108008951,4.935296583520108,-2.724890524488843
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CNC(C)COC1COCC(F)COC1,20.41,-121.24,7.612878776327445,4.931379344566251,-2.6814994317611944
CC1CC(F)CN(c2n[nH]cc2F)C(C)C1CC1CN(C)COCN(C)C1C,16.9,-92.84,7.425933135490242,5.150423483686934,-2.2755096518033078
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCC(F)CN1CO,21.46,-103.75,7.699278227273165,4.912448576861732,-2.786829650411433
CC1CN(c2n[nH]cc2F)C(=O)CC1CNC1COCOCC1C,20.41,-75.35,7.741811591507908,5.1056138930733,-2.636197698434608
CC1CCC(F)CN(c2nocc2F)C(=O)CC1CNCC1CSOC1,18.47,-105.07,7.463485569930507,4.98941206337522,-2.4740735065552864
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CCNCNCS1,21.61,-100.81,7.751906275860592,4.963661930175087,-2.788244345685505
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCCNC(C)C1COC(C)C,20.45,-132.98,7.667288317877512,4.999916238622486,-2.667372079255026
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CNC(C)CN(C)COC1,18.67,-125.43,7.561570820057137,5.092370077509779,-2.4692007425473586
FCC1CN(C)CN(c2nocc2F)C(=O)CC1C1CNCCNC1,16.62,-97.47,7.3483092575260995,5.086885880318081,-2.2614233772080183
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CC(F)CN(C)COC1C,19.25,-140.09,7.584813102219419,5.047397100903051,-2.537416001316368
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CCC1CCOC1C,19.58,-106.08,7.644842986019829,5.084225990880465,-2.5606169951393642
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNC1CNCOC1,20.5,-110.22,7.5883852032470465,4.887386893765418,-2.700998309481628
CC1CC(F)CN(c2nocc2F)C(=O)CC1COC1CNCCOC1,20.68,-84.27,7.671239725051924,4.974873267310174,-2.6963664577417505
CC1CN(c2nocc2F)C(=O)CC1CC1CSCOC1C,17.51,-74.18,7.427656936291778,5.0703882942277,-2.357268642064078
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CCNCN1CCC1COCOC1,17.34,-110.4,7.775141452886296,5.545057285930444,-2.2300841669558524
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CCC1CCSC(F)C1O,20.71,-104.11,7.652839121174583,4.946295783543939,-2.7065433376306443
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CNCC1COCOC1C,20.04,-107.14,7.604144780891625,4.96870206365272,-2.635442717238905
CC1CN(c2nocc2F)C(=O)CC1CC1CC(F)CN(C)COC1,17.9,-90.0,7.441897204783521,5.03624576140921,-2.4056514433743104
CC1CCNC(C)NN(c2nocc2F)C(=O)NC1CC1CCOC1,19.59,-87.81,7.530409790005319,4.929017131224037,-2.6013926587812817
CC1CN(c2nocc2F)C(=O)CC1CNCC1COC(C)COC1,19.12,-74.65,7.5944709558277985,5.077231517997396,-2.517239437830402
CC1CCCNCCN(c2nocc2F)C(=O)CC1CN1CNC(C)COC1,18.01,-109.25,7.460910480747323,5.047271926290084,-2.413638554457239
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CS1,17.4,-104.26,7.30360701532386,4.921058051137457,-2.3825489641864026
CC1CC(F)CN(c2nocc2F)C(=O)CC1CCCCC1CNCCOC1C,18.81,-97.9,7.644880814351341,5.184470589456981,-2.4604102248943596
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CCC1CC1C,20.65,-79.79,7.604891557448401,4.889882769890926,-2.7150087875574744
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CN(C)CN(C)CN(C)COCN(C)C1C,17.07,-158.72,7.449206448872765,5.15809947047792,-2.2911069783948452
CC1CCC(F)CN(c2n[nH]cc2F)C(=O)CC1CC1CCCNC(C)COC1,18.62,-110.21,7.495315883403378,5.01060283316099,-2.4847130502423873
CC1CCNC([O-])CN(c2nocc2F)C(=O)CC1CC1CNCNC1C,20.05,-112.38,7.669006319353162,5.055199719191626,-2.613806600161536
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CCCC1COCOC1C,20.81,-120.02,7.597598114224958,4.858657522638179,-2.738940591586779
CC1CC(F)CN(c2nocc2F)C(=O)CC1CCCC1CCCCS1,18.27,-88.53,7.48152907217539,5.039595252408408,-2.441933819766982
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CCCOC1CO,17.4,-86.76,7.481952150352229,5.15612685438744,-2.3258252959647887
CC1CCCN(C)CN(c2nocc2F)C(=O)CC1CC1CCCNCS(C)(=O)O1,18.53,-126.51,7.706056292713137,5.301942028388279,-2.404114264324858
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CC1CCCOC1C,17.75,-95.83,7.467559594574673,5.091090996152539,-2.376468598422134
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CNCOC1,20.25,-104.58,7.529624927411771,4.8407069913638985,-2.688917936047872
CC1CCC(F)CN(c2n[nH]cc2F)C(=O)CC1CC1CC(F)CNC1C,19.48,-102.2,7.6634565432228605,5.121126050631926,-2.542330492590935
CC1CN(C)CN(c2n[nH]cc2F)C(=O)CC1CC1CSCNC1C,16.85,-88.35,7.481774365400683,5.229103419439587,-2.2526709459610954
CC1C(F)CN(c2nocc2F)C(=O)CC1CNCC1COCCOC1C,16.8,-88.64,7.4274132994101425,5.165528920407078,-2.2618843790030647
CC1CCC(C)CN(c2n[nH]cc2F)C(=O)CC1CC1CSSC1,18.14,-84.86,7.512484463929605,5.097541506009881,-2.414942957919724
CC1CCC(F)CN(c2nocc2F)C(=O)CC1CNC(C)COC(C)C,20.38,-108.09,7.67224340450972,5.015681588572246,-2.656561815937474
CC1CCNC(C)NN(c2n[nH]cc2F)C(=O)CC1COCC1COCOC1C,20.82,-116.1,7.692295108448484,4.985830783682691,-2.7064643247657925
CC1CC(F)CN(c2nocc2F)C(=O)CC1CCCCC1CCOC1,20.35,-84.29,7.609471475912005,4.93548503401569,-2.6739864418963153
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CNCC1COCC(F)COC1C,17.78,-124.07,7.4990825816288975,5.127573968830876,-2.3715086127980216
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CCC1CNCOC1C,20.27,-115.44,7.6025126563495,4.936301815706221,-2.666210840643279
CC1CNC(C)NN(c2nocc2F)C(=O)CC1CCC1COC1CO,19.68,-92.97,7.616199032914111,5.032878140748138,-2.5833208921659736
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CC1CNCCOC1C,18.53,-101.03,7.535630558096875,5.076101220770113,-2.459529337326762
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CCOC1,20.07,-97.98,7.541726296043139,4.881088960228367,-2.660637335814772
CC1CCCNCC(F)CNC(C)CN(c2nocc2F)C(=O)CC1CNCC1COCC1C,19.39,-103.6,7.6037758365221535,5.053231782099479,-2.5505440544226747
CC1CC(F)CN(c2n[nH]cc2F)C(=O)CC1CNCC1COCOC1,20.81,-82.48,7.735457124123441,5.04585005330196,-2.6896070708214808
CC1CCOCN(c2nocc2F)C(=O)CC1CC1COCC1C,18.73,-86.48,7.536495588972433,5.051429328025775,-2.485066260946658
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1COC(F)CN(C)C1CO,0.0,-138.67,7.663470952088768,5.007730107830766,-2.655740844258002
CC1CN(c2nocc2F)C(=O)CC1CC1CC(F)CNC1C,20.24,-71.61,7.6792496956260115,5.044054594732751,-2.6351951008932604
CC1C(F)CN(c2n[nH]cc2F)C(=O)CC1CC1CCCNC1C,17.09,-66.34,7.412585140420869,5.1074758082135245,-2.305109332207344
CC1CN(c2nocc2F)C(=O)CC1CNCCNCC(F)C1COCOC1,19.64,-87.86,7.5953082429850864,5.009264660777817,-2.586043582207269
CC1CC(F)CN(c2n[nH]cc2F)C(=O)CC1CC1CNCOC1,20.55,-72.4,7.691568235234553,5.020331635053541,-2.671236600181012
CC1CCC(CO)NN(c2nocc2F)C(=O)CC1CC1CCOC(C)C1C,16.26,-100.42,7.363598646483584,5.155444472216378,-2.2081541742672055
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1CS(F)COC1O,16.93,-113.46,7.491160516835453,5.230711991225146,-2.2604485256103075
CC1CCCNCc2n[nH]cc2CC1CCSC(C)C1COCC1C,15.64,-84.86,7.21897532593631,5.05230307865337,-2.16667224728294
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1CN(C)COCOCN1C,18.24,-109.98,7.487614805194808,5.051689292183992,-2.435925513010816
CC1CC(F)CN(c2nocc2F)C(=O)CC1COC1CN(C)COCN(C)COC1C,17.71,-130.94,7.592620260812461,5.2602217640911695,-2.332398496721291
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CCNC(F)COC1C,0.0,-137.47,7.603972652997731,4.998762464281503,-2.605210188716228
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC(C)COC(C)C1COCC(F)C1,18.97,-115.13,7.505860010126327,4.978760178732085,-2.527099831394241
CC1CC(F)CN(c2nocc2F)C(=O)CC1CCC1CCCNC1C,20.07,-82.42,7.646337377921929,5.021417133144633,-2.6249202447772966
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNCC1CNCOC1,20.05,-90.66,7.602924786461103,4.965864960061866,-2.637059826399237
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1COC1COCOC1C,19.24,-93.23,7.485365756190833,4.914575855555262,-2.570789900635571
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CC1CCSCO1,17.42,-89.46,7.537474033638876,5.225794261988013,-2.311679771650863
CC1CN(c2nocc2F)C(=O)CC1CN1CN(C)CN(C)COC1,15.35,-91.3,7.335211966688283,5.242227936733887,-2.0929840299543967
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CNCC1CS,21.02,-89.13,7.6978836933436945,4.967896615628522,-2.7299870777151725
CC1CN(C)CN(c2nocc2F)C(=O)CC1CN1CN(C)CN(C)COCOC1,15.39,-129.79,7.345613506259823,5.250439906430854,-2.0951735998289687
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC(C)C1COCOC1C,18.05,-110.14,7.468185507961823,5.0513112702794265,-2.4168742376823964
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CNCCOC1C,17.21,-82.39,7.552267161493478,5.273345519592205,-2.278921641901273
CC1CN(c2nocc2F)C(=O)CC1CC1CCNCC1CN,21.71,-63.57,7.753555102569945,4.953909197352354,-2.7996459052175906
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CCCCNCOC1,18.74,-107.39,7.5462615308083745,5.0634816266550775,-2.482779904153297
CC1C(F)CN(c2n[nH]cc2F)C(=O)CS1,13.12,-53.02,7.2990946809835044,5.502141156498279,-1.7969535244852253
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1COC1CCNC(C)C1C,18.64,-112.23,7.624123984629063,5.1788642961424545,-2.4452596884866082
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CCSC(F)C1COCOC1,20.96,-114.1,7.639760091136934,4.895777173404081,-2.743982917732853
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCNC1C,19.8,-99.86,7.5725544145912576,4.9578686517649,-2.6146857628263573
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1COC1COCOC1C,19.93,-108.13,7.5327409942860735,4.886517677344584,-2.646223316941489
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CC1CC(C)COC1CO,18.75,-108.36,7.546897423412502,5.061946844128091,-2.484950579284411
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CCSCN1C1COC(C)COC1,18.08,-112.18,7.622458340314657,5.250995580829989,-2.3714627594846682
CC1CN(c2nocc2F)C(=O)CC1COC1COC(C)COC1,17.62,-61.25,7.464971961684685,5.104359004628412,-2.360612957056273
CC1CCCNC(C)NN(c2nonc2F)C(=O)CC1CC1CS1,17.11,-88.19,7.294301865417006,4.948504204567362,-2.3457976608496445
CC1CCCN(c2nocc2F)C(=O)CC1CC1CNCNC1,18.51,-87.65,7.485204719841563,5.012027214890374,-2.473177504951189
N#Cc1nnnnc1CC1CN(C)COCN(C)COC1CN,12.1,-100.98,6.930214004771854,5.184877121693663,-1.745336883078191
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1COC1COC(C)COC1,16.8,-101.62,7.330044516907241,5.037843515534174,-2.2922010013730665
CC1CN(C)CN(C)CN(c2nocc2F)C(=O)CC1C1COCOC1C,15.74,-101.83,7.35485784638822,5.215041142373706,-2.139816704014514
CC1CCN(c2n[nH]cc2F)C(=O)CC1CNC1COCOC1C,18.62,-74.87,7.644564002430319,5.208451747579906,-2.4361122548504133
CC1CN(C)CN(c2nocc2F)C(=O)CC1CNCC1COCCOC1C,16.96,-99.36,7.502309162066005,5.24224742821463,-2.2600617338513755
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1CNCOCC1C,20.47,-101.75,7.693698109434426,5.032593232067637,-2.661104877366789
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CCC1COCOC1,19.6,-94.44,7.502337161844006,4.890075718608875,-2.6122614432351305
CC1CCCNCN(c2nocc2F)C(=O)CC1COC1COCOC1C,16.59,-98.01,7.473152422857502,5.253794929120587,-2.219357493736915
CC1CCNCCN(c2nocc2F)C(=O)CC1CC1CCSCC1C,17.98,-87.09,7.493639403824246,5.094400970301629,-2.3992384335226173
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CSCC1C,15.25,-86.07,7.541097179623498,5.518658874758281,-2.022438304865217
CC1CN(c2nocc2F)C(=O)CC1CC1CNCNC1C,19.76,-72.3,7.694923751920595,5.127191961255119,-2.5677317906654764
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNCC1CNCOC1C,19.64,-97.86,7.6591648963512124,5.094555080358236,-2.564609815992976
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1CNC(C)COCN(C)COC1C,19.5,-155.72,7.687759595725912,5.151390366248815,-2.5363692294770965
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CCCCNC(C)C1C,19.41,-107.65,7.658300544735622,5.124191630379423,-2.5341089143561986
CC1CCCOCN(C)CN(c2nocc2F)C(=O)CC1CO,17.8,-83.63,7.417152075277014,5.017527532415983,-2.399624542861031
CC1CN(c2nocc2F)C(=O)OCC1CNC1CCNC(C)C1C,18.61,-84.33,7.572442687108213,5.11547767193333,-2.456965015174883
CC1CN(C)CN(c2n[nH]cc2F)C(=O)CC1CN1CN(C)CN(C)CN(C)COCOC1C,18.17,-157.74,7.595014853801171,5.202244618108068,-2.392770235693103
CC1CCCNCCN(c2nocc2F)C(=O)CC1CC1CCNCNC1C,18.39,-103.12,7.586007865362708,5.162229766899767,-2.4237780984629413
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CC1CCSC1,18.89,-80.72,7.518300934737779,5.005304740281647,-2.5129961944561314
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CCCC1CCOC1C,18.28,-105.58,7.5849670175438595,5.174457093527817,-2.4105099240160426
CC1C(F)CN(c2nocc2F)C(=O)CC1CNCCOC1CNC1C,16.96,-94.92,7.426871167838011,5.14356956254272,-2.283301605295291
CC1C(F)CN(c2nocc2F)C(=O)CC1CC1CCCNC(C)COC1C,18.06,-108.46,7.471112716267794,5.0535082472266275,-2.4176044690411667
CC1(C)CN(c2nocc2F)C(=O)CC1CNC1CN(C)COCN(C)COC1C,17.36,-117.7,7.517910438216756,5.208918428741878,-2.3089920094748777
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNCC1CNC(C)COC1C,19.42,-108.4,7.670136324922641,5.138869466446005,-2.531266858476636
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1CN(C)COCN(C)COC1C,18.81,-129.1,7.639184406470726,5.17733738076208,-2.4618470257086456
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CC1CSOC1,19.05,-89.38,7.464678510495354,4.9124514670271235,-2.55222704346823
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNCC1CC(F)CNC(C)C1C,20.88,-103.44,7.734348358074675,5.035341009845417,-2.699007348229258
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCNC(C)C1C,20.25,-107.44,7.608344158181001,4.947373538982945,-2.660970619198056
CC1CCCNC(C)CN(c2n[nH]cc2F)C(=O)CC1CCC(C)C1COCOC1C,19.69,-93.27,7.603034536406149,5.013504133388541,-2.5895304030176076
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CCNCC1COCOC1,20.38,-106.49,7.602181447558292,4.921931402230808,-2.680250045327484
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNC1CNCS(C)(=O)C1,0.0,-121.17,7.4959781325399755,4.906695724297631,-2.5892824082423447
CC1CN(c2nocc2F)C(=O)CC1CNC1CN(C)COCNC(C)C1C,19.09,-97.41,7.6471364882778055,5.150150345158795,-2.4969861431190106
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNCC1CCSC1C,20.27,-85.84,7.7291668499531685,5.107108071533729,-2.622058778419439
CC1CN(c2nocc2F)C(=O)CC1C1COC(C)COC1C,17.19,-83.51,7.511825758476131,5.223039421594486,-2.2887863368816443
CC1CCCNCC(F)CN(c2nocc2F)C(=O)CC1CC1COC(C)CN(C)C1,19.6,-111.74,7.550592719639037,4.954402305453403,-2.5961904141856342
CC1CN(c2nocc2F)C(=O)CC1CC1CNCNC1C,19.76,-72.3,7.694923751920595,5.127191961255119,-2.5677317906654764
CC1CC(F)CN(c2nocc2F)C(=O)CC1COC1CS(C)C1C,17.83,-103.26,7.4495427042949025,5.055530736646393,-2.3940119676485097
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CNCNC1CO,18.94,-96.08,7.619669560365025,5.134024376266575,-2.4856451840984493
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1COCOC1CN,19.0,-103.21,7.5408299679268085,5.020953692856849,-2.5198762750699597
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCC(F)CN1CC(C)C1COCOC1,21.31,-123.84,7.6519382296845455,4.867613830913237,-2.784324398771308
CC1CN(C)CN(c2nocc2F)C(=O)CC1CCC1CNCOC1C,18.7,-94.18,7.5986044978413405,5.1380234918731915,-2.460581005968149
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CNC1COCC(F)COC1,19.23,-107.71,7.51601767412899,4.957799544643951,-2.558218129485039
CC1CN(c2nocc2F)C(=O)CC1CC1CSCOC1C,17.51,-74.18,7.427656936291778,5.0703882942277,-2.357268642064078
CC1CN(C)CN(c2n[nH]cc2F)C(=O)CC1CNCCOC1COC(F)COC1,19.99,-112.28,7.74458915394547,5.163360475722677,-2.581228678222793
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CC1COCCNC1,21.78,-88.5,7.738063708630552,4.923082077943985,-2.8149816306865674
CC1CCC(O)CN(c2nocc2F)C(=O)CC1CC1CC(F)CN(C)C1CO,18.78,-102.92,7.6329123638773,5.172408086518743,-2.460504277358557
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CNCC1CNC(CO)CN(C)COC1,0.0,-135.82,7.508868317004634,5.220305067797269,-2.288563249207365
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CC1CNCOC1C,19.19,-96.37,7.535053955050798,4.988342335880493,-2.5467116191703054
CC1C(F)CNC(C)CN(c2nocc2F)C(=O)CC1CNC1CN(C)COCN(C)COCOC1C,18.09,-154.99,7.5076452794865975,5.097556124240825,-2.410089155245773
CC1CCCN(C)CN(c2n[nH]cc2F)C(=O)CC1CCC1CCOC1CO,19.89,-97.11,7.759466031120582,5.196695298729049,-2.5627707323915336
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CNCC1CNC1CO,18.71,-107.83,7.595475949531412,5.131820229237137,-2.463655720294275
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1COC1CNCCN(C)C1,17.91,-107.37,7.475578689401414,5.079615908141566,-2.395962781259848
CC1CC(F)CN(c2nocc2F)C(=O)CC1CCCOC1COCOC1C,19.16,-98.06,7.530423580046694,4.986531782822438,-2.543891797224256
CC1CN(C)CN(c2nocc2F)C(=O)CC1CCC1COCOC1C,17.82,-99.2,7.460260114446958,5.072115104149804,-2.388145010297154
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCCCS1,21.03,-98.64,7.67187158630843,4.931086201459358,-2.7407853848490715
CC1CCCNCCN(c2nocc2F)C(=O)CC1CC1CNC1CO,17.71,-89.35,7.500025865362708,5.138234725712882,-2.3617911396498252
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CNCC1C,19.29,-109.02,7.473098470535315,4.891479136996043,-2.5816193335392716
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1COC1CN(C)CN(C)COCOC1C,17.92,-143.18,7.528745127579681,5.148397584381992,-2.380347543197689
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CN1CN(C)CN(C)CN(C)COC1CO,13.46,-151.88,7.535475407850872,5.7497192505735555,-1.7857561572773166
CC1CN(c2nocc2F)C(=O)CC1CN1COCOC1,17.48,-61.31,7.349688401715244,4.971923832300738,-2.3777645694145058
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CCOC1,20.07,-97.98,7.541726296043139,4.881088960228367,-2.660637335814772
CC1CCC(C)N(F)CN(c2nocc2F)C(=O)CC1CCC1COCOC1C,18.32,-125.28,7.544133121439964,5.115593432145339,-2.4285396892946256
CC1CN(c2nocc2F)C(=O)CC1CCCC1COCOC1C,19.02,-77.68,7.500511273288116,4.964239058185964,-2.5362722151021524
CC1CCN(c2nocc2F)C(=O)CC1CC1CSC(C)C1C,17.18,-78.88,7.371694989571832,5.041731225324383,-2.3299637642474496
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CC1CCC(F)CN1COCC1COCC1C,18.13,-122.14,7.5395853305575296,5.135399057879255,-2.404186272678275
CC1CC(F)CNC(C)CN(c2n[nH]cc2F)C(=O)CC1CC1CCC(F)CN1CO,20.5,-84.06,7.712765406951725,5.055166488943613,-2.6575989180081114
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CCCNC(C)C1C,20.56,-103.22,7.746420240595317,5.092125472027971,-2.654294768567346
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CC1CCNCN1COC,18.96,-95.81,7.791601615118284,5.35848995411752,-2.4331116610007646
CC1CCC(F)CN(c2nocc2F)C(=O)CC1CNCC1COCCNC(C)C1CO,22.31,-136.99,7.859089195781779,5.0201443155674745,-2.8389448802143047
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCNCC1C,20.26,-105.03,7.560339794544639,4.880253975490882,-2.6800858190537573
CC1COC(C)CN(c2nocc2F)C(=O)CC1CC1CCNCNC1C,18.98,-91.83,7.7382840069988506,5.285784903707404,-2.452499103291447
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CNCCNC1C,20.81,-82.28,7.733622039208355,5.042383995470901,-2.691238043737454
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCOC(C)CNC1,20.27,-98.86,7.583636492513336,4.91064835361276,-2.6729881389005765
CC1(O)CN(c2nocc2F)C(=O)CC1CC1CCNCC1CO,17.41,-78.54,7.392520320715782,5.037257072532729,-2.3552632481830535
CC1CC(F)CNC(C)CN(c2nocc2F)C(=O)CC1COC1COCOC1CO,20.9,-92.62,7.70953142002362,4.998365192329598,-2.7111662276940214
CC1(C)CN(c2nocc2F)C(=O)CC1CNCC1CN(C)COCN(C)C1C,16.95,-105.25,7.396248013974331,5.104680867414318,-2.2915671465600127
CC1CCCNC(C)NS(=O)(=O)N(C)C(C)CN(C)CN(C)C1CO,8.67,-73.54,6.5060139348207535,5.173007770864756,-1.3330061639559974
CC1CNC(C)CN(c2nocc2F)C(=O)CC1CNC1CNCOC1C,18.87,-90.12,7.514170413592256,5.003055709173865,-2.5111147044183904
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCNCC1COC,20.68,-110.16,7.6452075980242675,4.940247351698008,-2.7049602463262596
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CNCN(C)COCOC1,19.19,-141.77,7.504315727372044,4.946481416864867,-2.557834310507177
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1COCOC1,19.57,-79.65,7.556031135667452,4.96594152363718,-2.5900896120302725
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CCC(F)CN1C1COCOC1C,19.19,-102.79,7.583911943748261,5.052981151509308,-2.5309307922389532
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1COC1COCOC1CO,19.41,-105.83,7.493030462073188,4.902413687445594,-2.590616774627594
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CCC1COCOC1C,20.56,-113.45,7.591931447558291,4.8842218653787715,-2.707709582179519
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CNCN(C)COCOC1C,18.14,-133.18,7.550762276378594,5.148204866470817,-2.4025574099077778
CC1C(F)CN(c2nocc2F)C(=O)CC1CNCC1CNCC1C,17.34,-84.52,7.367382703339547,5.013367768503425,-2.3540149348361217
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CSSC1,18.08,-93.26,7.437322535359377,5.0069431128812685,-2.430379422478109
CC1CC(F)CN(c2nocc2F)C(=O)CC1CN1CNC(C)CN(C)COC1C,18.32,-130.43,7.43740626239258,4.973725837444288,-2.4636804249482918
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CN1CN(C)CN(C)COC1C,16.71,-126.89,7.42815089331721,5.179203525428818,-2.248947367888392
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CCCC1CCSC1,19.68,-91.77,7.523967601404445,4.90824825399016,-2.6157193474142852
CC1CCCNC(C)NN(C)CN(c2nocc2F)C(=O)CC1CCCCC1CSS1,0.0,-130.47,7.444946389283233,5.062745893360594,-2.382200495922639
CC1NC(C)CN(c2nocc2F)C(=O)CC1CNC(C)COC,17.82,-78.75,7.4559185181107175,5.066035428621086,-2.389883089489632
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CCCNC(C)COC1C,19.61,-111.0,7.646337377921929,5.081499634311765,-2.5648377436101644
CC1CN(c2nocc2F)C(=O)CC1CNC1CNCOCCOC1,21.73,-78.98,7.803757900549743,5.018753533930807,-2.785004366618936
CC1CCC(F)CN(c2nocc2F)C(=O)CC1CC1CCSC1C,21.45,-100.88,7.808838365104682,5.061437391658048,-2.7474009734466343
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CCNC(C)C1C,19.67,-97.94,7.642872059168901,5.069571131113038,-2.573300928055864
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CC1CCCNC(C)COC1CO,19.22,-128.47,7.617883339163418,5.094518519258517,-2.5233648199049012
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CC1CSC(C)C1CO,16.41,-105.86,7.3125228387859496,5.068310126007031,-2.2442127127789187
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1CNC(F)COC1C,19.0,-108.5,7.710881442767759,5.246288301127406,-2.4645931416403526
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCCOC1C,18.67,-105.12,7.481797834112911,4.986134411070953,-2.4956634230419583
